Date,CSource,State,Month,State_Code,State_Abbr,CSrc_Simplified,CSrc_Freq
30-Jan-18,bing,ohio ,January,39,OH,bing,3143
12-Feb-18,google_display_network,california ,February,6,CA,google,34708
25-Feb-18,xfinity,california ,February,6,CA,xfinity,90
6-Feb-18,webtop.webmail.optimum.net,new jersey ,February,34,NJ,email,4952
3-Feb-18,unknown,california ,February,6,CA,unknown,10982
22-Jan-18,google,california ,January,6,CA,google,34708
27-Jan-18,xfinity,florida ,January,12,FL,xfinity,90
10-Jan-18,31,washington ,January,53,WA,other,13363
28-Jan-18,unknown,washington ,January,53,WA,unknown,10982
11-Mar-18,google_display_network,virginia ,March,51,VA,google,34708
7-Feb-18,31,california ,February,6,CA,other,13363
21-Mar-18,31,michigan ,March,26,MI,other,13363
27-Jan-18,unknown,new york ,January,36,NY,unknown,10982
10-Feb-18,google_display_network,arizona ,February,4,AZ,google,34708
1-Jan-18,31,texas ,January,48,TX,other,13363
3-Jan-18,google_display_network,new york ,January,36,NY,google,34708
10-Mar-18,bing,new york ,March,36,NY,bing,3143
29-Jan-18,google_display_network,florida ,January,12,FL,google,34708
29-Mar-18,email,pennsylvania ,March,42,PA,email,4952
9-Feb-18,1,missouri ,February,29,MO,other,13363
7-Jan-18,MSN,texas ,January,48,TX,microsoft,1213
13-Feb-18,google_display_network,california ,February,6,CA,google,34708
12-Mar-18,google_display_network,alaska ,March,2,AK,google,34708
18-Mar-18,google_display_network,illinois ,March,17,IL,google,34708
18-Mar-18,google,ohio ,March,39,OH,google,34708
5-Jan-18,google_display_network,connecticut ,January,9,CT,google,34708
15-Feb-18,nafdigital_com,delaware ,February,10,DE,nafdigital,509
30-Jan-18,google_display_network,oklahoma ,January,39,OK,google,34708
15-Mar-18,google,washington ,March,53,WA,google,34708
18-Mar-18,google_display_network,massachusetts ,March,25,MA,google,34708
23-Mar-18,google_display_network,california ,March,6,CA,google,34708
9-Mar-18,google_display_network,virginia ,March,51,VA,google,34708
24-Feb-18,google,colorado ,February,8,CO,google,34708
24-Feb-18,bing,texas ,February,48,TX,bing,3143
25-Mar-18,google_display_network,kansas ,March,20,KS,google,34708
18-Mar-18,google,minnesota ,March,27,MN,google,34708
6-Jan-18,unknown,north carolina ,January,37,NC,unknown,10982
20-Mar-18,unknown,michigan ,March,26,MI,unknown,10982
17-Jan-18,unknown,florida ,January,12,FL,unknown,10982
21-Feb-18,google_display_network,louisiana ,February,22,LA,google,34708
28-Mar-18,google,texas ,March,48,TX,google,34708
11-Mar-18,google_display_network,texas ,March,48,TX,google,34708
25-Jan-18,criteo,oregon ,January,41,OR,criteo,1599
23-Mar-18,facebook,connecticut ,March,9,CT,facebook,1796
28-Feb-18,google,georgia ,February,13,GA,google,34708
28-Jan-18,google_display_network,pennsylvania ,January,42,PA,google,34708
2-Mar-18,1,pennsylvania ,March,42,PA,other,13363
6-Feb-18,creditcards.lendingtree.com,virginia ,February,51,VA,Lending Tree/Partners,332
25-Mar-18,source,north carolina ,March,37,NC,other,13363
21-Jan-18,google_display_network,illinois ,January,17,IL,google,34708
26-Jan-18,google_display_network,virginia ,January,51,VA,google,34708
23-Mar-18,1,california ,March,6,CA,other,13363
8-Jan-18,google_display_network,pennsylvania ,January,42,PA,google,34708
3-Mar-18,google,missouri ,March,29,MO,google,34708
8-Jan-18,unknown,california ,January,6,CA,unknown,10982
18-Jan-18,weather,wisconsin ,January,55,WI,weather,642
17-Mar-18,google_display_network,indiana ,March,18,IN,google,34708
3-Jan-18,unknown,north carolina ,January,37,NC,unknown,10982
12-Jan-18,google_display_network,louisiana ,January,22,LA,google,34708
24-Jan-18,www.google.com,kentucky ,January,21,KY,google,34708
21-Mar-18,www.google.com,virginia ,March,51,VA,google,34708
29-Mar-18,google,oklahoma ,March,39,OK,google,34708
28-Feb-18,1,new york ,February,36,NY,other,13363
9-Mar-18,google,north carolina ,March,37,NC,google,34708
16-Jan-18,google_display_network,pennsylvania ,January,42,PA,google,34708
4-Mar-18,google_display_network,florida ,March,12,FL,google,34708
25-Jan-18,google_display_network,pennsylvania ,January,42,PA,google,34708
5-Jan-18,google_display_network,north carolina ,January,37,NC,google,34708
15-Jan-18,google_display_network,new york ,January,36,NY,google,34708
28-Mar-18,Realtor_com,texas ,March,48,TX,realtor.com,817
15-Feb-18,email,ohio ,February,39,OH,email,4952
28-Feb-18,email,california ,February,6,CA,email,4952
8-Jan-18,31,texas ,January,48,TX,other,13363
13-Mar-18,google,new york ,March,36,NY,google,34708
19-Mar-18,google_display_network,pennsylvania ,March,42,PA,google,34708
23-Mar-18,email,tennessee ,March,47,TN,email,4952
27-Mar-18,31,pennsylvania ,March,42,PA,other,13363
23-Feb-18,cnn_com,california ,February,6,CA,cnn,435
31-Jan-18,google,north carolina ,January,37,NC,google,34708
10-Mar-18,1,california ,March,6,CA,other,13363
8-Feb-18,google,maryland ,February,24,MD,google,34708
5-Mar-18,taboola,virginia ,March,51,VA,other,13363
4-Jan-18,facebook,california ,January,6,CA,facebook,1796
24-Jan-18,weather,florida ,January,12,FL,weather,642
31-Jan-18,email,pennsylvania ,January,42,PA,email,4952
20-Feb-18,google,kentucky ,February,21,KY,google,34708
22-Feb-18,unknown,washington ,February,53,WA,unknown,10982
3-Feb-18,unknown,california ,February,6,CA,unknown,10982
8-Mar-18,email,texas ,March,48,TX,email,4952
7-Feb-18,unknown,new jersey ,February,34,NJ,unknown,10982
3-Feb-18,google,colorado ,February,8,CO,google,34708
31-Mar-18,{source},ohio ,March,39,OH,other,13363
25-Mar-18,google_display_network,texas ,March,48,TX,google,34708
27-Feb-18,google_display_network,california ,February,6,CA,google,34708
4-Jan-18,1,new york ,January,36,NY,other,13363
1-Feb-18,google_display_network,georgia ,February,13,GA,google,34708
26-Jan-18,MSN,kentucky ,January,21,KY,microsoft,1213
12-Feb-18,27,north carolina ,February,37,NC,other,13363
8-Mar-18,email,wisconsin ,March,55,WI,email,4952
18-Mar-18,facebook,new jersey ,March,34,NJ,facebook,1796
15-Feb-18,31,new york ,February,36,NY,other,13363
4-Jan-18,google,michigan ,January,26,MI,google,34708
8-Feb-18,google_display_network,florida ,February,12,FL,google,34708
8-Feb-18,1,washington ,February,53,WA,other,13363
26-Jan-18,google_display_network,hawaii ,January,15,HI,google,34708
24-Jan-18,google,california ,January,6,CA,google,34708
29-Mar-18,google,massachusetts ,March,25,MA,google,34708
23-Mar-18,google_display_network,maryland ,March,24,MD,google,34708
23-Mar-18,google_display_network,california ,March,6,CA,google,34708
10-Jan-18,google_display_network,new york ,January,36,NY,google,34708
10-Feb-18,google_display_network,florida ,February,12,FL,google,34708
21-Mar-18,google,california ,March,6,CA,google,34708
9-Jan-18,cnbc,pennsylvania ,January,42,PA,other,13363
27-Jan-18,unknown,ohio ,January,39,OH,unknown,10982
20-Feb-18,31,florida ,February,12,FL,other,13363
23-Mar-18,1,alabama ,March,1,AL,other,13363
26-Feb-18,google_display_network,california ,February,6,CA,google,34708
5-Feb-18,27,california ,February,6,CA,other,13363
7-Mar-18,aol,indiana ,March,18,IN,aol,3440
10-Mar-18,google_display_network,florida ,March,12,FL,google,34708
9-Mar-18,google,florida ,March,12,FL,google,34708
27-Mar-18,google_display_network,north carolina ,March,37,NC,google,34708
12-Mar-18,unknown,north carolina ,March,37,NC,unknown,10982
5-Jan-18,google_display_network,texas ,January,48,TX,google,34708
16-Jan-18,1,texas ,January,48,TX,other,13363
16-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
13-Feb-18,31,california ,February,6,CA,other,13363
25-Jan-18,Realtor_com,california ,January,6,CA,realtor.com,817
12-Feb-18,google_display_network,maryland ,February,24,MD,google,34708
13-Jan-18,google,north carolina ,January,37,NC,google,34708
2-Jan-18,creditwise.com,texas ,January,48,TX,other,13363
15-Jan-18,google_display_network,indiana ,January,18,IN,google,34708
16-Mar-18,google_display_network,texas ,March,48,TX,google,34708
12-Mar-18,31,mississippi ,March,28,MS,other,13363
5-Feb-18,unknown,california ,February,6,CA,unknown,10982
19-Mar-18,unknown,california ,March,6,CA,unknown,10982
10-Jan-18,weather,wyoming ,January,56,WY,weather,642
12-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
23-Jan-18,google,new jersey ,January,34,NJ,google,34708
15-Jan-18,unknown,north carolina ,January,37,NC,unknown,10982
4-Mar-18,aol,florida ,March,12,FL,aol,3440
18-Feb-18,google_display_network,texas ,February,48,TX,google,34708
3-Feb-18,31,virginia ,February,51,VA,other,13363
31-Jan-18,unknown,ohio ,January,39,OH,unknown,10982
11-Jan-18,31,new york ,January,36,NY,other,13363
19-Mar-18,bing,missouri ,March,29,MO,bing,3143
9-Feb-18,google,georgia ,February,13,GA,google,34708
17-Mar-18,google,pennsylvania ,March,42,PA,google,34708
21-Mar-18,unknown,michigan ,March,26,MI,unknown,10982
23-Jan-18,google_display_network,iowa ,January,19,IA,google,34708
18-Jan-18,google_display_network,texas ,January,48,TX,google,34708
2-Mar-18,google_display_network,utah ,March,49,UT,google,34708
7-Mar-18,31,maryland ,March,24,MD,other,13363
27-Jan-18,1,washington ,January,53,WA,other,13363
11-Jan-18,google_display_network,north dakota ,January,38,ND,google,34708
18-Jan-18,bing,massachusetts ,January,25,MA,bing,3143
1-Feb-18,google_display_network,tennessee ,February,47,TN,google,34708
5-Feb-18,unknown,georgia ,February,13,GA,unknown,10982
7-Feb-18,google_display_network,new jersey ,February,34,NJ,google,34708
15-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
30-Jan-18,cnn_com,new york ,January,36,NY,cnn,435
6-Mar-18,1,alabama ,March,1,AL,other,13363
28-Jan-18,google_display_network,north carolina ,January,37,NC,google,34708
20-Feb-18,newsmax,california ,February,6,CA,other,13363
12-Mar-18,MSN,massachusetts ,March,25,MA,microsoft,1213
7-Feb-18,31,texas ,February,48,TX,other,13363
4-Jan-18,1,new york ,January,36,NY,other,13363
26-Jan-18,r.search.yahoo.com,texas ,January,48,TX,yahoo,875
1-Mar-18,www.google.com,new york ,March,36,NY,google,34708
15-Mar-18,aol,pennsylvania ,March,42,PA,aol,3440
24-Feb-18,google,new york ,February,36,NY,google,34708
25-Jan-18,email,california ,January,6,CA,email,4952
19-Mar-18,1,ohio ,March,39,OH,other,13363
12-Jan-18,google,florida ,January,12,FL,google,34708
9-Feb-18,comparecards,oregon ,February,41,OR,other,13363
4-Jan-18,google_display_network,florida ,January,12,FL,google,34708
2-Mar-18,unknown,pennsylvania ,March,42,PA,unknown,10982
21-Feb-18,criteo,washington ,February,53,WA,criteo,1599
22-Mar-18,google,new york ,March,36,NY,google,34708
21-Jan-18,google_display_network,minnesota ,January,27,MN,google,34708
26-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
8-Feb-18,unknown,alabama ,February,1,AL,unknown,10982
19-Feb-18,aol,georgia ,February,13,GA,aol,3440
25-Feb-18,aol,new jersey ,February,34,NJ,aol,3440
6-Mar-18,google_display_network,pennsylvania ,March,42,PA,google,34708
2-Jan-18,email,new york ,January,36,NY,email,4952
10-Feb-18,criteo,california ,February,6,CA,criteo,1599
18-Mar-18,google_display_network,michigan ,March,26,MI,google,34708
13-Mar-18,nafdigital_com,new jersey ,March,34,NJ,nafdigital,509
19-Jan-18,google_display_network,new york ,January,36,NY,google,34708
24-Jan-18,r.search.yahoo.com,wisconsin ,January,55,WI,yahoo,875
10-Feb-18,unknown,florida ,February,12,FL,unknown,10982
16-Jan-18,facebook,oregon ,January,41,OR,facebook,1796
1-Feb-18,bing,arizona ,February,4,AZ,bing,3143
16-Jan-18,google,georgia ,January,13,GA,google,34708
17-Feb-18,unknown,pennsylvania ,February,42,PA,unknown,10982
20-Feb-18,31,louisiana ,February,22,LA,other,13363
21-Mar-18,google,michigan ,March,26,MI,google,34708
20-Feb-18,google_display_network,virginia ,February,51,VA,google,34708
18-Jan-18,email,illinois ,January,17,IL,email,4952
4-Jan-18,google_display_network,arizona ,January,4,AZ,google,34708
23-Feb-18,google_display_network,florida ,February,12,FL,google,34708
26-Jan-18,google,nevada ,January,32,NV,google,34708
12-Mar-18,weather,oregon ,March,41,OR,weather,642
11-Jan-18,google,alabama ,January,1,AL,google,34708
31-Mar-18,bing,california ,March,6,CA,bing,3143
27-Jan-18,27,virginia ,January,51,VA,other,13363
22-Jan-18,google_display_network,washington ,January,53,WA,google,34708
28-Mar-18,31,illinois ,March,17,IL,other,13363
9-Mar-18,yahoo-gemini,north carolina ,March,37,NC,yahoo,875
29-Mar-18,MSN,new york ,March,36,NY,microsoft,1213
4-Jan-18,aol,florida ,January,12,FL,aol,3440
18-Feb-18,google_display_network,new york ,February,36,NY,google,34708
26-Mar-18,email,california ,March,6,CA,email,4952
8-Feb-18,com.google.android.gm,texas ,February,48,TX,google,34708
8-Jan-18,email,michigan ,January,26,MI,email,4952
19-Jan-18,{source},new jersey ,January,34,NJ,other,13363
22-Jan-18,cnn_com,california ,January,6,CA,cnn,435
10-Jan-18,google_display_network,new jersey ,January,34,NJ,google,34708
8-Feb-18,unknown,georgia ,February,13,GA,unknown,10982
7-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
14-Feb-18,google_display_network,mississippi ,February,28,MS,google,34708
2-Mar-18,aol,georgia ,March,13,GA,aol,3440
21-Mar-18,www.google.com,new york ,March,36,NY,google,34708
3-Feb-18,google,michigan ,February,26,MI,google,34708
11-Feb-18,google_display_network,alabama ,February,1,AL,google,34708
23-Jan-18,email,tennessee ,January,47,TN,email,4952
5-Feb-18,{source},washington ,February,53,WA,other,13363
10-Jan-18,unknown,montana ,January,30,MT,unknown,10982
10-Jan-18,27,ohio ,January,39,OH,other,13363
26-Jan-18,weather,connecticut ,January,9,CT,weather,642
19-Mar-18,google_display_network,iowa ,March,19,IA,google,34708
24-Mar-18,google,texas ,March,48,TX,google,34708
17-Jan-18,aol,florida ,January,12,FL,aol,3440
25-Jan-18,google_display_network,texas ,January,48,TX,google,34708
16-Jan-18,nafdigital_com,massachusetts ,January,25,MA,nafdigital,509
16-Jan-18,google_display_network,florida ,January,12,FL,google,34708
15-Mar-18,aol,arkansas ,March,5,AR,aol,3440
13-Feb-18,31,oklahoma ,February,39,OK,other,13363
30-Mar-18,google,oregon ,March,41,OR,google,34708
9-Feb-18,google,pennsylvania ,February,42,PA,google,34708
12-Mar-18,email,virginia ,March,51,VA,email,4952
6-Mar-18,31,south carolina ,March,45,SC,other,13363
20-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
15-Mar-18,google_display_network,michigan ,March,26,MI,google,34708
18-Jan-18,google_display_network,louisiana ,January,22,LA,google,34708
26-Jan-18,google_display_network,illinois ,January,17,IL,google,34708
8-Jan-18,google,indiana ,January,18,IN,google,34708
26-Jan-18,31,new york ,January,36,NY,other,13363
3-Feb-18,google,ohio ,February,39,OH,google,34708
28-Mar-18,www.google.com,pennsylvania ,March,42,PA,google,34708
26-Jan-18,1,missouri ,January,29,MO,other,13363
17-Feb-18,facebook,new york ,February,36,NY,facebook,1796
26-Feb-18,MSN,massachusetts ,February,25,MA,microsoft,1213
5-Feb-18,email,colorado ,February,8,CO,email,4952
27-Feb-18,taboola,virginia ,February,51,VA,other,13363
1-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
14-Mar-18,1,ohio ,March,39,OH,other,13363
22-Mar-18,google,california ,March,6,CA,google,34708
18-Jan-18,1,illinois ,January,17,IL,other,13363
14-Jan-18,31,nevada ,January,32,NV,other,13363
16-Jan-18,google_display_network,north carolina ,January,37,NC,google,34708
22-Feb-18,com.google.android.gm,maryland ,February,24,MD,google,34708
7-Feb-18,31,missouri ,February,29,MO,other,13363
8-Mar-18,google_display_network,florida ,March,12,FL,google,34708
8-Jan-18,google_display_network,pennsylvania ,January,42,PA,google,34708
13-Feb-18,google_display_network,texas ,February,48,TX,google,34708
16-Jan-18,unknown,florida ,January,12,FL,unknown,10982
1-Mar-18,google_display_network,florida ,March,12,FL,google,34708
19-Jan-18,nasdaq,pennsylvania ,January,42,PA,nasdaq,143
28-Mar-18,google_display_network,california ,March,6,CA,google,34708
22-Feb-18,unknown,wisconsin ,February,55,WI,unknown,10982
25-Feb-18,31,arkansas ,February,5,AR,other,13363
17-Jan-18,unknown,kansas ,January,20,KS,unknown,10982
18-Jan-18,criteo,illinois ,January,17,IL,criteo,1599
7-Jan-18,1,wisconsin ,January,55,WI,other,13363
21-Feb-18,google,california ,February,6,CA,google,34708
19-Feb-18,1,arizona ,February,4,AZ,other,13363
22-Jan-18,google,kentucky ,January,21,KY,google,34708
17-Mar-18,google_display_network,california ,March,6,CA,google,34708
3-Jan-18,google,connecticut ,January,9,CT,google,34708
21-Jan-18,unknown,north carolina ,January,37,NC,unknown,10982
3-Feb-18,weather,north carolina ,February,37,NC,weather,642
24-Jan-18,google_display_network,california ,January,6,CA,google,34708
8-Jan-18,google,california ,January,6,CA,google,34708
5-Feb-18,bing,illinois ,February,17,IL,bing,3143
6-Jan-18,google_display_network,california ,January,6,CA,google,34708
20-Jan-18,unknown,california ,January,6,CA,unknown,10982
6-Feb-18,www.google.com,oklahoma ,February,39,OK,google,34708
6-Mar-18,weather,louisiana ,March,22,LA,weather,642
7-Jan-18,google,mississippi ,January,28,MS,google,34708
5-Mar-18,27,idaho ,March,16,ID,other,13363
31-Mar-18,google,minnesota ,March,27,MN,google,34708
15-Mar-18,facebook,arizona ,March,4,AZ,facebook,1796
22-Feb-18,source,florida ,February,12,FL,other,13363
28-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
27-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
6-Feb-18,google,massachusetts ,February,25,MA,google,34708
19-Jan-18,google,minnesota ,January,27,MN,google,34708
18-Mar-18,google,georgia ,March,13,GA,google,34708
18-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
10-Feb-18,1,washington ,February,53,WA,other,13363
18-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
16-Jan-18,email,new jersey ,January,34,NJ,email,4952
14-Mar-18,email,indiana ,March,18,IN,email,4952
29-Mar-18,Realtor_com,maryland ,March,24,MD,realtor.com,817
18-Feb-18,nafdigital_com,california ,February,6,CA,nafdigital,509
7-Mar-18,google_display_network,texas ,March,48,TX,google,34708
17-Jan-18,yahoogemini,arizona ,January,4,AZ,yahoo,875
10-Mar-18,aol,michigan ,March,26,MI,aol,3440
22-Jan-18,email,california ,January,6,CA,email,4952
16-Feb-18,google,massachusetts ,February,25,MA,google,34708
18-Feb-18,1,tennessee ,February,47,TN,other,13363
15-Feb-18,google_display_network,washington ,February,53,WA,google,34708
17-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
18-Jan-18,1,ohio ,January,39,OH,other,13363
29-Jan-18,weather,new jersey ,January,34,NJ,weather,642
17-Jan-18,email,virginia ,January,51,VA,email,4952
12-Jan-18,unknown,kansas ,January,20,KS,unknown,10982
5-Feb-18,nafdigital_com,florida ,February,12,FL,nafdigital,509
